<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20241009 to 20241012</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT
12 SYM/H, nT
13 Electric field, mV/m 

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11    12     13 
2024 283 10 51    0.86   -3.47   -4.90  -463.9     6.0    12.0   3.99   74894.   582  -360   222   -50   2.27
2024 283 10 52    1.13   -3.62   -4.76  -468.5    -1.5    12.7   5.07   39226.   579  -349   230   -50   2.23
2024 283 10 53    1.16   -3.70   -4.63  -468.8    -2.0    12.8   5.15   36731.   592  -357   235   -50   2.17
2024 283 10 54    0.58   -3.14   -4.85 99999.9 99999.9 99999.9 999.99 9999999.   604  -376   228   -50 999.99
2024 283 10 55   -2.91    3.08   -4.30  -450.5     3.6     5.2   4.43   54897.   635  -408   227   -51   1.94
2024 283 10 56   -2.06    1.86   -5.39  -444.6   -19.8    -0.6   4.36   87018.   633  -402   231   -50   2.40
2024 283 10 57   -1.45    1.92   -5.72  -446.5   -26.0     2.6   4.39   97285.   617  -386   231   -51   2.56
2024 283 10 58   -1.77    2.49   -5.38  -443.0   -20.2     8.6   3.91   83812.   618  -382   236   -51   2.39
2024 283 10 59   -1.81    3.28   -4.86  -442.3   -23.4     4.7   3.71   78646.   638  -397   241   -51   2.15
2024 283 11  0   -1.66    3.12   -5.11  -444.0   -33.7    -5.2   3.58   66197.   654  -408   246   -52   2.28
2024 283 11  1   -0.26    3.99   -4.80  -448.5   -35.0    -3.4   4.14   69580.   662  -421   241   -52   2.16
2024 283 11  2   -0.60    3.98   -4.82 99999.9 99999.9 99999.9 999.99 9999999.   684  -443   241   -53 999.99
2024 283 11  3   -0.94    4.30   -4.35  -443.7   -38.2    -6.4   4.23   87040.   704  -470   234   -54   1.94
2024 283 11  4   -0.28    4.47   -4.27  -455.9   -41.2   -14.2   3.94   79631.   710  -484   226   -54   1.96
2024 283 11  5    0.59    4.63   -4.01  -465.9   -39.0   -18.8   4.02   85686.   681  -468   213   -54   1.88
2024 283 11  6    0.52    4.67   -3.85  -470.0   -36.7   -19.8   4.07   87581.   642  -440   202   -54   1.82
2024 283 11  7   -2.85    0.16   -4.60  -459.4   -25.1    -6.2   3.71   70238.   629  -437   192   -54   2.12
2024 283 11  8   -3.25    0.68   -4.74  -432.6     4.0    24.9   3.94   87052.   653  -459   194   -55   2.06
2024 283 11  9   -3.68   -0.71   -4.03  -439.7   -31.8     1.4   4.19   98209.   680  -483   197   -55   1.78
2024 283 11 10   -3.79   -4.59   -1.47  -439.7   -31.8     1.4   4.19   98209.   688  -495   193   -55   0.65
2024 283 11 11   -4.26   -3.98   -0.70  -426.8    39.5     0.5   4.13   73485.   674  -486   188   -55   0.30
2024 283 11 12   -4.39   -3.99   -0.45  -428.3    41.2    -2.3   4.38   85467.   645  -465   180   -55   0.19
2024 283 11 13   -4.87   -3.27   -1.45  -423.6    25.4     6.4   4.68   99398.   637  -460   177   -55   0.62
2024 283 11 14   -4.90   -3.50   -1.16  -423.5    25.0    -2.5   4.63   98858.   656  -473   183   -56   0.49
2024 283 11 15   -4.13   -4.52   -0.29  -425.5    26.9    -5.7   4.55  103714.   670  -482   188   -56   0.12
2024 283 11 16   -4.64   -3.85   -0.53  -424.2    23.8     0.5   4.28  109381.   662  -474   188   -56   0.23
2024 283 11 17   -4.61   -2.99   -2.36  -424.2    23.8     0.5   4.28  109381.   656  -468   188   -57   1.00
2024 283 11 18   -1.08    1.13   -5.60  -439.4     0.5     5.7   4.59  107377.   614  -433   181   -57   2.47
2024 283 11 19   -0.89    1.85   -5.56  -460.8   -32.3    13.0   5.03  104548.   579  -406   173   -57   2.57
2024 283 11 20   -1.40    0.45   -5.85  -448.8   -11.8    13.8   3.86   77456.   548  -375   173   -57   2.63
2024 283 11 21   -3.00   -2.10   -3.99  -447.6    -9.7    13.9   3.75   74707.   531  -359   172   -57   1.79
2024 283 11 22   -4.11   -2.68   -0.70  -432.5    23.9   -20.7   4.82  123425.   535  -358   177   -57   0.30
2024 283 11 23   -3.72   -2.81    0.18  -432.5    31.1   -28.1   5.14  105057.   554  -364   190   -57  -0.08
2024 283 11 24   -4.06   -1.82   -0.41  -433.0    44.1    -7.6   4.91   80422.   556  -359   197   -57   0.18
2024 283 11 25   -3.41   -3.75   -1.48  -434.2    38.7     3.5   4.45   84131.   573  -374   199   -56   0.65
2024 283 11 26   -3.01   -3.70   -2.80  -429.9    22.9    11.4   4.19   92263.   590  -399   191   -56   1.21
2024 283 11 27   -3.35   -3.84   -2.89  -429.6    26.8     5.4   4.13   71337.   603  -417   186   -56   1.24
2024 283 11 28   -3.60   -2.78   -4.00  -431.1    19.7    20.8   4.11   85806.   588  -422   166   -56   1.73
2024 283 11 29   -2.75   -3.90   -3.68  -431.1    19.7    20.8   4.11   85806.   583  -431   152   -56   1.59
2024 283 11 30   -3.13   -3.64   -3.77 99999.9 99999.9 99999.9 999.99 9999999.   589  -435   154   -55 999.99
2024 283 11 31   -3.08   -3.42   -3.91  -432.8    25.7    41.1   4.61  125636.   558  -406   152   -55   1.70
2024 283 11 32   -3.22   -2.91   -4.01  -432.8    25.7    41.1   4.61  125636.   539  -387   152   -55   1.75
2024 283 11 33   -3.25   -2.87   -4.15 99999.9 99999.9 99999.9 999.99 9999999.   528  -372   156   -55 999.99
2024 283 11 34   -3.70   -2.77   -3.92  -431.0    15.6    11.2   4.23  114850.   525  -363   162   -54   1.69
2024 283 11 35   -3.12   -3.11   -4.17  -431.0    15.6    11.2   4.23  114850.   542  -376   166   -54   1.80
2024 283 11 36   -2.89   -3.28   -4.10  -435.3    13.9    14.0   4.07  113800.   542  -376   166   -53   1.79
2024 283 11 37   -3.43   -3.07   -3.70  -435.9    13.7    14.4   4.04  113641.   548  -381   167   -54   1.61
2024 283 11 38   -3.24   -3.15   -4.06  -435.9    13.7    14.4   4.04  113641.   542  -374   168   -54   1.77
2024 283 11 39   -3.24   -3.15   -4.06 99999.9 99999.9 99999.9 999.99 9999999.   534  -366   168   -53 999.99
2024 283 11 40   -3.46   -3.16   -3.81 99999.9 99999.9 99999.9 999.99 9999999.   502  -348   154   -53 999.99
2024 283 11 41 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   465  -322   143   -53 999.99
2024 283 11 42   -3.28   -3.16   -4.18 99999.9 99999.9 99999.9 999.99 9999999.   442  -311   131   -52 999.99
2024 283 11 43 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   432  -299   133   -53 999.99
2024 283 11 44   -3.42   -3.16   -4.03 99999.9 99999.9 99999.9 999.99 9999999.   493  -353   140   -53 999.99
2024 283 11 45 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   598  -455   143   -53 999.99
2024 283 11 46   -3.53   -3.12   -4.00  -426.7    25.1    24.5   4.57  108406.   640  -497   143   -53   1.71
2024 283 11 47 9999.99 9999.99 9999.99  -426.7    25.1    24.5   4.57  108406.   517  -369   148   -53 999.99
2024 283 11 48   -3.63   -3.05   -3.97 99999.9 99999.9 99999.9 999.99 9999999.   471  -322   149   -53 999.99
2024 283 11 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   481  -324   157   -53 999.99
2024 283 11 50   -3.56   -3.17   -3.96 99999.9 99999.9 99999.9 999.99 9999999.   466  -313   153   -53 999.99
2024 283 11 51 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   449  -288   161   -53 999.99
2024 283 11 52   -3.50   -3.21   -3.94 99999.9 99999.9 99999.9 999.99 9999999.   475  -289   186   -53 999.99
2024 283 11 53 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   535  -331   204   -54 999.99
2024 283 11 54   -3.60   -2.96   -4.04 99999.9 99999.9 99999.9 999.99 9999999.   557  -352   205   -54 999.99
2024 283 11 55 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   570  -362   208   -54 999.99
2024 283 11 56   -3.56   -2.92   -4.09 99999.9 99999.9 99999.9 999.99 9999999.   621  -405   216   -54 999.99
2024 283 11 57   -3.57   -2.19   -4.43 99999.9 99999.9 99999.9 999.99 9999999.   653  -443   210   -54 999.99
2024 283 11 58   -3.32   -2.86   -4.22 99999.9 99999.9 99999.9 999.99 9999999.   654  -447   207   -54 999.99
2024 283 11 59   -3.56   -2.73   -4.05  -429.5    22.2    21.6   4.53  118171.   687  -467   220   -55   1.74
2024 283 12  0   -2.69   -3.30   -4.27  -427.1    21.5    20.8   4.71  128101.   716  -487   229   -54   1.83
2024 283 12  1   -3.70   -2.37   -4.34  -423.5    20.3    19.5   5.00  143016.   725  -491   234   -54   1.84
2024 283 12  2   -3.39   -2.75   -4.39  -429.6    19.0    27.2   4.15  100908.   736  -489   247   -54   1.89
2024 283 12  3   -3.39   -2.27   -4.61  -429.7    18.9    27.1   4.15  100760.   755  -482   273   -54   1.99
2024 283 12  4   -2.97   -2.67   -4.82  -435.5    12.6    21.1   4.22   91455.   748  -462   286   -54   2.10
2024 283 12  5   -3.61   -2.20   -4.58  -435.5    12.6    21.1   4.22   91455.   733  -444   289   -54   2.00
2024 283 12  6   -3.52   -1.91   -4.88 99999.9 99999.9 99999.9 999.99 9999999.   721  -444   277   -54 999.99
2024 283 12  7   -3.01   -2.08   -5.24 99999.9 99999.9 99999.9 999.99 9999999.   698  -449   249   -54 999.99
2024 283 12  8   -4.08   -1.06   -4.54 99999.9 99999.9 99999.9 999.99 9999999.   680  -442   238   -54 999.99
2024 283 12  9   -4.39   -0.27   -4.29  -429.8     0.2    12.0   4.93   69979.   682  -440   242   -54   1.84
2024 283 12 10   -4.20   -0.54   -4.45  -429.8     0.2    12.0   4.93   69979.   811  -556   255   -54   1.91
2024 283 12 11   -3.93   -0.92   -4.76 99999.9 99999.9 99999.9 999.99 9999999.   909  -625   284   -54 999.99
2024 283 12 12   -3.93   -0.92   -4.76 99999.9 99999.9 99999.9 999.99 9999999.   784  -489   295   -53 999.99
2024 283 12 13   -4.07   -0.84   -4.70 99999.9 99999.9 99999.9 999.99 9999999.   851  -556   295   -53 999.99
2024 283 12 14   -4.12   -0.68   -4.66 99999.9 99999.9 99999.9 999.99 9999999.   832  -550   282   -54 999.99
2024 283 12 15 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   864  -601   263   -54 999.99
2024 283 12 16   -4.04   -1.05   -4.67 99999.9 99999.9 99999.9 999.99 9999999.   893  -642   251   -54 999.99
2024 283 12 17   -2.82   -1.86   -5.00 99999.9 99999.9 99999.9 999.99 9999999.   912  -672   240   -54 999.99
2024 283 12 18   -1.57   -1.93   -5.46  -432.7    10.3    37.5   5.10   99775.   742  -512   230   -54   2.37
2024 283 12 19   -2.66   -2.37   -4.88  -433.6    10.7    23.5   4.51   99532.   570  -355   215   -53   2.12
2024 283 12 20   -3.10   -2.69   -4.43  -439.5     9.4    22.0   3.93   91010.   595  -372   223   -54   1.95
2024 283 12 21   -2.75   -2.84   -4.53  -439.0    21.4    31.3   4.39   95764.   626  -381   245   -53   2.00
2024 283 12 22   -3.08   -1.09   -3.76  -438.7    22.1    32.6   4.59  111612.   625  -383   242   -53   1.66
2024 283 12 23   -2.86   -1.44   -3.83  -435.4    -3.1     7.8   4.99  139407.   584  -370   214   -53   1.67
2024 283 12 24   -3.53    0.84   -3.00  -431.9   -27.9   -18.8   5.35  162587.   522  -316   206   -53   1.30
2024 283 12 25   -4.23    2.21   -0.88 99999.9 99999.9 99999.9 999.99 9999999.   503  -295   208   -54 999.99
2024 283 12 26   -3.54    2.01   -2.85  -428.0    -0.5    14.9   4.37   85312.   483  -282   201   -53   1.22
2024 283 12 27   -3.07    3.98   -2.03  -429.5   -19.5    -3.7   4.76  130982.   543  -355   188   -54   0.87
2024 283 12 28   -4.05    3.41   -1.19  -429.9     4.5    -9.4   5.10   77820.   613  -426   187   -54   0.51
2024 283 12 29   -2.74    4.48   -1.20  -429.9     5.9    -9.3   5.11   74707.   590  -395   195   -54   0.52
2024 283 12 30   -0.06    5.54    0.55 99999.9 99999.9 99999.9 999.99 9999999.   598  -406   192   -54 999.99
2024 283 12 31   -1.72    5.27   -0.45 99999.9 99999.9 99999.9 999.99 9999999.   630  -454   176   -54 999.99
2024 283 12 32   -1.13    4.61    0.00 99999.9 99999.9 99999.9 999.99 9999999.   663  -479   184   -54 999.99
2024 283 12 33   -1.97    2.78   -3.02 99999.9 99999.9 99999.9 999.99 9999999.   642  -443   199   -55 999.99
2024 283 12 34   -2.27    2.31   -3.57 99999.9 99999.9 99999.9 999.99 9999999.   591  -389   202   -55 999.99
2024 283 12 35   -2.21    0.77   -2.06  -439.8   -23.0     1.7   4.66  132170.   603  -407   196   -55   0.91
2024 283 12 36   -2.20    3.03   -1.20  -440.8    -6.6     3.8   5.06  133351.   602  -408   194   -55   0.53
2024 283 12 37   -2.21    2.66   -2.62  -441.6     7.4     5.0   5.66  133992.   594  -389   205   -55   1.16
2024 283 12 38   -2.02    2.05   -3.02  -444.5   -22.0    -3.0   5.19  117284.   590  -370   220   -55   1.34
2024 283 12 39   -0.96    1.53   -3.71  -452.3   -19.6     7.1   4.72   90023.   607  -362   245   -55   1.68
2024 283 12 40   -0.77    2.12   -3.91  -441.7   -16.4     4.3   4.71  101008.   617  -356   261   -55   1.73
2024 283 12 41   -0.63    2.24   -4.46  -461.2    -8.9    -8.9   5.08  132075.   640  -375   265   -55   2.06
2024 283 12 42   -1.47    2.67   -3.56  -462.6    -8.6    -9.3   5.09  133190.   675  -400   275   -55   1.65
2024 283 12 43   -3.43    3.03   -1.89 99999.9 99999.9 99999.9 999.99 9999999.   679  -410   269   -55 999.99
2024 283 12 44   -1.42    2.97   -2.91  -448.6   -20.1   -14.1   4.65   83318.   679  -414   265   -55   1.31
2024 283 12 45   -1.82    2.35   -2.83  -443.2   -18.5   -11.5   4.61   95742.   695  -418   277   -55   1.26
2024 283 12 46   -1.37    4.63   -2.32  -439.9   -17.7    -8.3   4.26  100437.   686  -394   292   -55   1.02
2024 283 12 47   -2.35    0.50   -2.43  -442.8    12.5     9.0   4.56  100224.   660  -354   306   -54   1.08
2024 283 12 48   -1.49    4.30   -2.97  -436.0    36.9    24.2   4.99  123058.   679  -369   310   -55   1.30
2024 283 12 49   -3.01    3.23   -2.44 99999.9 99999.9 99999.9 999.99 9999999.   706  -398   308   -54 999.99
2024 283 12 50   -1.66    4.35   -2.90 99999.9 99999.9 99999.9 999.99 9999999.   708  -398   310   -54 999.99
2024 283 12 51   -1.19    4.40   -2.62  -445.0   -28.8   -13.4   5.09   81709.   700  -405   295   -54   1.17
2024 283 12 52   -1.68    3.78   -2.99  -444.5   -31.5   -10.3   5.10   80253.   687  -397   290   -54   1.33
2024 283 12 53   -2.37    3.51   -2.80  -442.7   -40.2    -0.3   5.15   75495.   674  -381   293   -54   1.24
2024 283 12 54   -2.66    3.87   -2.30 99999.9 99999.9 99999.9 999.99 9999999.   692  -389   303   -54 999.99
2024 283 12 55   -1.37    2.25   -4.49 99999.9 99999.9 99999.9 999.99 9999999.   731  -415   316   -53 999.99
2024 283 12 56   -1.92    3.59   -3.68  -440.3   -30.1    -1.5   3.84   97188.   758  -441   317   -53   1.62
2024 283 12 57   -2.23    3.15   -3.95  -440.3   -30.1    -1.5   3.84   97188.   769  -460   309   -53   1.74
2024 283 12 58   -2.14    3.37   -3.80  -440.3   -30.1    -1.5   3.84   97188.   798  -489   309   -53   1.68
2024 283 12 59   -1.24    2.54   -4.70  -446.0   -12.8    -2.3   5.06  106012.   810  -488   322   -53   2.10
2024 283 13  0   -0.77    2.18   -5.01  -446.0   -12.8    -2.3   5.06  106012.   840  -501   339   -53   2.23
2024 283 13  1   -1.02    1.08   -5.37  -446.0   -12.8    -2.3   5.06  106012.   807  -452   355   -53   2.40
2024 283 13  2   -0.68   -0.54   -5.45  -453.0    -5.2    25.2   4.30   91785.   782  -417   365   -53   2.47
2024 283 13  3   -0.09   -1.37   -5.39  -453.0    -5.2    25.2   4.30   91785.   762  -394   368   -53   2.45
2024 283 13  4   -0.72   -1.01   -5.46 99999.9 99999.9 99999.9 999.99 9999999.   776  -416   360   -53 999.99
2024 283 13  5   -0.62   -0.67   -5.51 99999.9 99999.9 99999.9 999.99 9999999.   810  -450   360   -53 999.99
2024 283 13  6   -0.37   -0.47   -5.53 99999.9 99999.9 99999.9 999.99 9999999.   821  -456   365   -53 999.99
2024 283 13  7   -2.38    2.04   -0.33  -459.5     4.1    19.2   4.17   87040.   822  -452   370   -53   0.15
2024 283 13  8   -3.83    1.14   -1.17  -459.5     4.1    19.2   4.17   87040.   815  -455   360   -53   0.54
2024 283 13  9   -4.13    1.14   -1.86 99999.9 99999.9 99999.9 999.99 9999999.   829  -482   347   -54 999.99
2024 283 13 10   -4.03    1.02   -2.41 99999.9 99999.9 99999.9 999.99 9999999.   841  -492   349   -54 999.99
2024 283 13 11   -3.52   -0.07   -3.51 99999.9 99999.9 99999.9 999.99 9999999.   833  -466   367   -54 999.99
2024 283 13 12   -4.41   -0.19   -0.31 99999.9 99999.9 99999.9 999.99 9999999.   844  -447   397   -54 999.99
2024 283 13 13   -4.28    1.91   -0.13 99999.9 99999.9 99999.9 999.99 9999999.   866  -451   415   -54 999.99
2024 283 13 14   -4.22    2.98   -0.05 99999.9 99999.9 99999.9 999.99 9999999.   890  -461   429   -55 999.99
2024 283 13 15   -4.02    3.34    0.71 99999.9 99999.9 99999.9 999.99 9999999.   886  -465   421   -55 999.99
2024 283 13 16   -3.75    2.66   -2.06  -432.2   -26.8     3.2   4.46  137597.   911  -487   424   -55   0.89
2024 283 13 17   -3.65    3.16   -1.99  -432.2   -26.8     3.2   4.46  137597.   925  -505   420   -55   0.86
2024 283 13 18   -3.58    3.14   -1.88  -432.2   -26.8     3.2   4.46  137597.   941  -516   425   -55   0.81
2024 283 13 19   -3.63    2.17   -2.42 99999.9 99999.9 99999.9 999.99 9999999.   940  -505   435   -55 999.99
2024 283 13 20   -3.68    1.73   -1.37  -418.5    -2.8   -10.2   4.40   70974.   908  -480   428   -55   0.57
2024 283 13 21   -3.87    1.73   -2.76  -426.7    -8.6    -0.1   4.67  117801.   898  -470   428   -55   1.18
2024 283 13 22   -3.19    1.25   -2.49  -438.2   -12.6    -4.2   4.59  120430.   922  -495   427   -55   1.09
2024 283 13 23   -3.60    1.41   -2.23  -441.2    38.7     1.8   4.55   92001.   940  -524   416   -55   0.99
2024 283 13 24   -3.97    2.47   -2.29  -429.8   -23.0    11.0   4.36  157718.   944  -543   401   -56   0.99
2024 283 13 25   -3.42   -0.05   -2.30  -429.0   -20.3    -8.4   4.59  145811.   906  -533   373   -56   0.99
2024 283 13 26   -4.16   -0.25   -1.85  -428.7   -17.8   -20.5   4.73  137771.   859  -488   371   -55   0.79
2024 283 13 27   -3.60   -1.40   -3.06 99999.9 99999.9 99999.9 999.99 9999999.   832  -456   376   -56 999.99
2024 283 13 28   -3.80   -1.80   -2.75  -438.0    12.1    11.9   5.38  130816.   789  -415   374   -55   1.21
2024 283 13 29   -3.13   -2.05   -3.37  -440.4    14.5    14.6   5.19  124716.   743  -373   370   -55   1.49
2024 283 13 30   -3.62   -0.11   -3.37  -449.8    23.7    25.1   4.48  101206.   722  -367   355   -56   1.52
2024 283 13 31   -4.60    0.12   -1.87  -424.2   -15.2   -10.4   4.67   69958.   723  -383   340   -56   0.79
2024 283 13 32   -3.56   -2.31   -1.93  -422.8    -9.8    -7.1   4.69   67225.   725  -401   324   -56   0.82
2024 283 13 33   -3.60   -2.61   -1.60  -418.0     9.2     4.7   4.81   57878.   745  -426   319   -56   0.67
2024 283 13 34   -3.38   -3.94   -1.72 99999.9 99999.9 99999.9 999.99 9999999.   777  -445   332   -56 999.99
2024 283 13 35   -2.95   -4.06   -1.23  -438.4    70.1    -4.1   4.77   69404.   768  -432   336   -56   0.55
2024 283 13 36   -2.91   -3.57   -1.05  -438.4    70.1    -4.1   4.77   69404.   727  -413   314   -57   0.47
2024 283 13 37    0.12    2.47   -2.38  -458.7    14.9    -5.8   4.38   66355.   697  -405   292   -57   1.10
2024 283 13 38   -0.72   -2.05   -0.41  -468.1     1.6    -5.4   3.96   64474.   670  -388   282   -57   0.19
2024 283 13 39    0.38    1.31   -1.37  -453.9    52.4    -4.4   3.94   70557.   633  -363   270   -57   0.63
2024 283 13 40   -0.32    3.56   -2.44  -463.1   -25.0    -3.7   4.43   94895.   627  -359   268   -57   1.13
2024 283 13 41   -1.12    5.23   -2.17  -454.7   -26.4    -5.6   4.05   74685.   633  -371   262   -57   0.99
2024 283 13 42   -1.96    2.83   -2.29  -445.9   -11.6   -11.2   4.37  106906.   639  -372   267   -57   1.02
2024 283 13 43   -0.89    3.13   -2.80  -436.3     9.5    -9.2   4.71  108635.   654  -377   277   -56   1.22
2024 283 13 44   -0.34    3.45   -3.14  -451.8   -17.7    -4.3   4.37  105033.   625  -342   283   -55   1.42
2024 283 13 45    0.90    4.05   -2.33  -456.3   -17.7    -1.5   4.36   99685.   558  -284   274   -55   1.06
2024 283 13 46    1.45    3.06   -4.10  -470.3   -23.5    11.4   3.77   64258.   537  -279   258   -55   1.93
2024 283 13 47   -0.83    1.28   -1.75  -470.3   -23.5    11.4   3.77   64258.   539  -316   223   -55   0.82
2024 283 13 48    2.31    5.16   -1.89 99999.9 99999.9 99999.9 999.99 9999999.   527  -351   176   -55 999.99
2024 283 13 49    0.61    4.49   -2.19 99999.9 99999.9 99999.9 999.99 9999999.   515  -350   165   -55 999.99
2024 283 13 50    2.76    4.92   -1.70  -478.2   -32.3   -17.5   3.95  100711.   524  -381   143   -55   0.82
2024 283 13 51    1.22    2.79   -1.75  -478.2   -32.3   -17.5   3.95  100711.   558  -413   145   -56   0.84
2024 283 13 52    2.39    5.23   -1.58  -477.7   -32.3   -19.9   4.11   98062.   591  -426   165   -56   0.76
2024 283 13 53    2.53    4.91   -2.42  -477.7   -32.3   -19.9   4.11   98062.   616  -424   192   -55   1.16
